27.3675 	EXP 	New trial (rep=0, index=2): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
27.3715 	EXP 	Sound beep started
27.6310 	EXP 	Sound beep stopped
27.7339 	EXP 	Sound beep started
27.9926 	EXP 	Sound beep stopped
28.7931 	EXP 	New trial (rep=0, index=3): {'condition': '1_con_rate', 'single_duration': 0.02, 'numerosity': 1}
28.7977 	EXP 	Sound beep started
28.8253 	EXP 	Sound beep stopped
29.6258 	EXP 	New trial (rep=0, index=4): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
29.6306 	EXP 	Sound beep started
29.6498 	EXP 	Sound beep stopped
29.7527 	EXP 	Sound beep started
29.7716 	EXP 	Sound beep stopped
29.8751 	EXP 	Sound beep started
29.8942 	EXP 	Sound beep stopped
30.6945 	EXP 	New trial (rep=0, index=5): {'condition': '6_con_duration', 'single_duration': 0.02, 'numerosity': 6}
30.6999 	EXP 	Sound beep started
30.7254 	EXP 	Sound beep stopped
30.8285 	EXP 	Sound beep started
30.8486 	EXP 	Sound beep stopped
30.9517 	EXP 	Sound beep started
30.9711 	EXP 	Sound beep stopped
31.0740 	EXP 	Sound beep started
31.0952 	EXP 	Sound beep stopped
31.1982 	EXP 	Sound beep started
31.2250 	EXP 	Sound beep stopped
31.3285 	EXP 	Sound beep started
31.3479 	EXP 	Sound beep stopped
32.1485 	EXP 	New trial (rep=0, index=6): {'condition': '6_con_rate', 'single_duration': 0.02, 'numerosity': 6}
32.1531 	EXP 	Sound beep started
32.1727 	EXP 	Sound beep stopped
32.2756 	EXP 	Sound beep started
32.2962 	EXP 	Sound beep stopped
32.3993 	EXP 	Sound beep started
32.4254 	EXP 	Sound beep stopped
32.5281 	EXP 	Sound beep started
32.5482 	EXP 	Sound beep stopped
32.6515 	EXP 	Sound beep started
32.6731 	EXP 	Sound beep stopped
32.7766 	EXP 	Sound beep started
32.7969 	EXP 	Sound beep stopped
33.5973 	EXP 	New trial (rep=0, index=7): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
33.6022 	EXP 	Sound beep started
33.6254 	EXP 	Sound beep stopped
33.7286 	EXP 	Sound beep started
33.7483 	EXP 	Sound beep stopped
33.8513 	EXP 	Sound beep started
33.8708 	EXP 	Sound beep stopped
33.9738 	EXP 	Sound beep started
33.9943 	EXP 	Sound beep stopped
34.7948 	EXP 	New trial (rep=0, index=8): {'condition': '5_con_duration', 'single_duration': 0.044, 'numerosity': 5}
34.7995 	EXP 	Sound beep started
34.8423 	EXP 	Sound beep stopped
34.9453 	EXP 	Sound beep started
34.9918 	EXP 	Sound beep stopped
35.0953 	EXP 	Sound beep started
35.1423 	EXP 	Sound beep stopped
35.2452 	EXP 	Sound beep started
35.2918 	EXP 	Sound beep stopped
35.3952 	EXP 	Sound beep started
35.4423 	EXP 	Sound beep stopped
36.2427 	EXP 	New trial (rep=0, index=9): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
36.2474 	EXP 	Sound beep started
36.2661 	EXP 	Sound beep stopped
36.3693 	EXP 	Sound beep started
36.3912 	EXP 	Sound beep stopped
37.1919 	EXP 	New trial (rep=0, index=10): {'condition': '3_con_duration', 'single_duration': 0.14, 'numerosity': 3}
37.1962 	EXP 	Sound beep started
37.3420 	EXP 	Sound beep stopped
37.4454 	EXP 	Sound beep started
37.5924 	EXP 	Sound beep stopped
37.6958 	EXP 	Sound beep started
37.8427 	EXP 	Sound beep stopped
38.6432 	EXP 	New trial (rep=0, index=11): {'condition': '5_con_rate', 'single_duration': 0.02, 'numerosity': 5}
38.6478 	EXP 	Sound beep started
38.6757 	EXP 	Sound beep stopped
38.7788 	EXP 	Sound beep started
38.7992 	EXP 	Sound beep stopped
38.9022 	EXP 	Sound beep started
38.9221 	EXP 	Sound beep stopped
39.0251 	EXP 	Sound beep started
