condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
6_con_totaldot,0.25,6,21,10,388,11,,,,6_con_totaldot_image_1.png,1,228.1142659347737,228.36369946632766,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,21,11,389,16,,,,5_con_circum_image_35.png,35,228.54801505976354,228.79712167439283,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,21,12,390,0,,,,1_con_singledot_image_39.png,39,228.98924890110501,229.24032963333883,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,21,13,391,2,,,,3_con_singledot_image_60.png,60,229.4217948927311,229.6736703413655,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,21,14,392,3,,,,4_con_singledot_image_37.png,37,229.85515947579404,230.10747300832298,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,21,15,393,14,,,,3_con_circum_image_26.png,26,230.28949522573964,230.54041909134247,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,21,16,394,4,,,,5_con_singledot_image_34.png,34,230.72199122570453,230.9735582993482,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,21,17,395,8,,,,3_con_totaldot_image_1.png,1,231.1551731847925,231.40707959140417,4.wav,231.50671620795038,5.mp4,231.50671620795038,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,22,0,396,4,,,,5_con_singledot_image_21.png,21,233.40840393134857,233.66381654933792,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,22,1,397,7,,,,2_con_totaldot_image_34.png,34,233.85575181812746,234.10698679938213,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,22,2,398,6,,,,1_con_totaldot_image_51.png,51,234.28857485074548,234.54005384129704,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,22,3,399,5,,,,6_con_singledot_image_49.png,49,234.72223305979276,234.97410779934143,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,22,4,400,8,,,,3_con_totaldot_image_23.png,23,235.18939709330442,235.442296133365,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,22,5,401,17,,,,6_con_circum_image_14.png,14,235.64132336755281,235.89712654937756,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,22,6,402,14,,,,3_con_circum_image_20.png,20,236.08084618472492,236.3307857162901,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,22,7,403,13,,,,2_con_circum_image_55.png,55,236.51362797569016,236.76372434139483,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,22,8,404,9,,,,4_con_totaldot_image_14.png,14,236.94763647576326,237.19708384129916,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,22,9,405,3,,,,4_con_singledot_image_42.png,42,237.38129226779563,237.63389159132493,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,22,10,406,10,,,,5_con_totaldot_image_43.png,43,237.83218532656318,238.09046709128887,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,22,11,407,0,,,,1_con_singledot_image_41.png,41,238.29067949259186,238.54014042437774,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,22,12,408,11,,,,6_con_totaldot_image_23.png,23,238.73009656820213,238.98089275833917,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,22,13,409,12,,,,1_con_circum_image_10.png,10,239.16403380976988,239.41391671634045,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,22,14,410,2,,,,3_con_singledot_image_12.png,12,239.59686730974352,239.84725534134776,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,22,15,411,16,,,,5_con_circum_image_64.png,64,240.03111976778598,240.28084254938875,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,22,16,412,1,,,,2_con_singledot_image_10.png,10,240.46358110078143,240.71407446636584,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,22,17,413,15,,,,4_con_circum_image_69.png,69,240.89704351776743,241.14783542439108,2.wav,241.24938512500376,16.mp4,241.24938512500376,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,23,0,414,3,,,,4_con_singledot_image_63.png,63,243.19770077374994,243.4474026333657,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,23,1,415,6,,,,1_con_totaldot_image_30.png,30,243.63915302612585,243.88975729931843,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,23,2,416,9,,,,4_con_totaldot_image_41.png,41,244.07124110076109,244.32355092429788,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,23,3,417,16,,,,5_con_circum_image_23.png,23,244.51329177614534,244.76432467437115,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,23,4,418,10,,,,5_con_totaldot_image_8.png,8,244.9471350176958,245.19870213336543,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,23,5,419,8,,,,3_con_totaldot_image_62.png,62,245.3892750261235,245.6407030083821,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,23,6,420,2,,,,3_con_singledot_image_18.png,18,245.82225114279424,246.07351704930187,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,23,7,421,11,,,,6_con_totaldot_image_25.png,25,246.25435814270747,246.50688363331136,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,23,8,422,14,,,,3_con_circum_image_61.png,61,246.68840726776978,246.9408472583047,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,23,9,423,15,,,,4_con_circum_image_35.png,35,247.13108369308756,247.38091921630547,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,23,10,424,17,,,,6_con_circum_image_45.png,45,247.56353568469638,247.81389909131684,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,23,11,425,13,,,,2_con_circum_image_46.png,46,247.99691705973817,248.24804550838888,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,23,12,426,7,,,,2_con_totaldot_image_47.png,47,248.43114785079376,248.68110013332915,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,23,13,427,5,,,,6_con_singledot_image_11.png,11,248.88060474251395,249.13065838335314,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,23,14,428,12,,,,1_con_circum_image_58.png,58,249.31442876774815,249.56435450828866,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,23,15,429,0,,,,1_con_singledot_image_16.png,16,249.74699247579554,249.99791096638654,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,23,16,430,4,,,,5_con_singledot_image_18.png,18,250.1804100597277,250.4311082583037,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,23,17,431,1,,,,2_con_singledot_image_34.png,34,250.6141549347434,250.864326424303,2.wav,250.96578970795963,3.mp4,250.96578970795963,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,24,0,432,13,,,,2_con_circum_image_43.png,43,252.87415493970036,253.12323484137886,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,24,1,433,17,,,,6_con_circum_image_1.png,1,253.31375144313787,253.56610438331262,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,24,2,434,14,,,,3_con_circum_image_64.png,64,253.75573706809664,254.00689150834222,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,24,3,435,15,,,,4_con_circum_image_70.png,70,254.18842443472238,254.44020404933252,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,24,4,436,16,,,,5_con_circum_image_38.png,38,254.6216939347563,254.8731696333154,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,24,5,437,12,,,,1_con_circum_image_14.png,14,255.06298502612626,255.32403354939305,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,24,6,438,4,,,,5_con_singledot_image_43.png,43,255.5307389179361,255.7810610493063,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,24,7,439,3,,,,4_con_singledot_image_66.png,66,255.96460701778994,256.21397188339614,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,24,8,440,7,,,,2_con_totaldot_image_49.png,49,256.39819205969104,256.64744017435004,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,24,9,441,6,,,,1_con_totaldot_image_65.png,65,256.83871015111214,257.0907783413888,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,24,10,442,0,,,,1_con_singledot_image_48.png,48,257.27255139276383,257.5233993834001,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,24,11,443,10,,,,5_con_totaldot_image_46.png,46,257.7050162257859,257.9565985083929,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,24,12,444,11,,,,6_con_totaldot_image_4.png,4,258.14657210916045,258.39806171633535,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,24,13,445,2,,,,3_con_singledot_image_61.png,61,258.58914544313444,258.84026988338445,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,24,14,446,8,,,,3_con_totaldot_image_59.png,59,259.0218678507721,259.27319300837115,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,24,15,447,5,,,,6_con_singledot_image_19.png,19,259.47127424257343,259.7239893833059,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,24,16,448,1,,,,2_con_singledot_image_12.png,12,259.9049591847928,260.156677008362,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,24,17,449,9,,,,4_con_totaldot_image_60.png,60,260.3465353591251,260.59778304932405,1.wav,260.6996733749984,13.mp4,260.6996733749984,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,25,0,450,4,,,,5_con_singledot_image_23.png,23,262.60775168976977,262.85723567438544,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,25,1,451,5,,,,6_con_singledot_image_2.png,2,263.0474163591512,263.29743854933184,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,25,2,452,8,,,,3_con_totaldot_image_37.png,37,263.4809667257126,263.73141804930054,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,25,3,453,13,,,,2_con_circum_image_56.png,56,263.91466910075394,264.1640421333606,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,25,4,454,15,,,,4_con_circum_image_63.png,63,264.34791776780037,264.59843325834953,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,25,5,455,9,,,,4_con_totaldot_image_34.png,34,264.7814954347908,265.03109425829024,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,25,6,456,1,,,,2_con_singledot_image_41.png,41,265.2137986847432,265.46420392439467,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,25,7,457,6,,,,1_con_totaldot_image_69.png,69,265.65542106815843,265.9073858833755,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,25,8,458,11,,,,6_con_totaldot_image_9.png,9,266.08891389272173,266.33991363329113,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,25,9,459,12,,,,1_con_circum_image_11.png,11,266.5215948507888,266.7736985913827,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,25,10,460,17,,,,6_con_circum_image_48.png,48,266.95528030975254,267.2070182583877,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,25,11,461,2,,,,3_con_singledot_image_63.png,63,267.38844051780177,267.6398831333383,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,25,12,462,0,,,,1_con_singledot_image_53.png,53,267.8215228097746,268.0737790083396,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,25,13,463,16,,,,5_con_circum_image_41.png,41,268.2551771007478,268.50698088329517,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,25,14,464,3,,,,4_con_singledot_image_51.png,51,268.68860751772297,268.94032429937505,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,25,15,465,7,,,,2_con_totaldot_image_32.png,32,269.12187714278696,269.3737009663484,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,25,16,466,10,,,,5_con_totaldot_image_52.png,52,269.5551793927792,269.8070833413978,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,25,17,467,14,,,,3_con_circum_image_2.png,2,269.99688360918077,270.24823700833366,3.wav,270.34902645798866,11.mp4,270.34902645798866,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,26,0,468,8,,,,3_con_totaldot_image_28.png,28,272.2476390153635,272.49750834131845,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,26,1,469,16,,,,5_con_circum_image_46.png,46,272.68922840113515,272.93997938336105,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,26,2,470,3,,,,4_con_singledot_image_36.png,36,273.12147714276796,273.37327404936076,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,26,3,471,14,,,,3_con_circum_image_50.png,50,273.5547975176945,273.80708154930034,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,26,4,472,11,,,,6_con_totaldot_image_5.png,5,273.9886365177575,274.23992871631634,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,26,5,473,9,,,,4_con_totaldot_image_56.png,56,274.42139739273114,274.67372225829166,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,26,6,474,4,,,,5_con_singledot_image_14.png,14,274.8730024011689,275.1240593413706,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,26,7,475,0,,,,1_con_singledot_image_23.png,23,275.3055914347991,275.5573478833423,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,26,8,476,10,,,,5_con_totaldot_image_65.png,65,275.73894222578963,275.99005696630337,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,26,9,477,17,,,,6_con_circum_image_47.png,47,276.17154201769733,276.4243035493302,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,26,10,478,13,,,,2_con_circum_image_57.png,57,276.60583622576667,276.8571102993912,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,26,11,479,7,,,,2_con_totaldot_image_50.png,50,277.03867014274,277.2908918833011,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,26,12,480,5,,,,6_con_singledot_image_17.png,17,277.47436297577804,277.7238126743934,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,26,13,481,15,,,,4_con_circum_image_32.png,32,277.90536447577176,278.15724496635374,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,26,14,482,12,,,,1_con_circum_image_30.png,30,278.34715894315156,278.5978856333415,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,26,15,483,2,,,,3_con_singledot_image_64.png,64,278.78064810074864,279.03131829934426,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,26,16,484,6,,,,1_con_totaldot_image_61.png,61,279.2225389431347,279.47380842430283,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,26,17,485,1,,,,2_con_singledot_image_27.png,27,279.6552056427812,279.9071118413587,1.wav,280.0066480409587,4.mp4,280.0066480409587,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,27,0,486,3,,,,4_con_singledot_image_65.png,65,281.90140051539055,282.15710325828985,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,27,1,487,8,,,,3_con_totaldot_image_54.png,54,282.3472633591969,282.59792038331506,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,27,2,488,6,,,,1_con_totaldot_image_57.png,57,282.7809294347884,283.03131288335425,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,27,3,489,11,,,,6_con_totaldot_image_45.png,45,283.2147428097436,283.46497534132794,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,27,4,490,0,,,,1_con_singledot_image_66.png,66,283.6559828181867,283.90673825830453,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,27,5,491,16,,,,5_con_circum_image_13.png,13,284.096128151135,284.347462966328,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,27,6,492,1,,,,2_con_singledot_image_48.png,48,284.5312228927854,284.78084646629867,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,27,7,493,4,,,,5_con_singledot_image_57.png,57,284.9639032257022,285.21504554931306,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,27,8,494,15,,,,4_con_circum_image_54.png,54,285.4141964514973,285.66427029935875,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,27,9,495,9,,,,4_con_totaldot_image_64.png,64,285.84773605978114,286.0978567163576,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,27,10,496,10,,,,5_con_totaldot_image_10.png,10,286.2806325177429,286.53085821632993,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,27,11,497,5,,,,6_con_singledot_image_54.png,54,286.7147890596883,286.964735258359,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,27,12,498,13,,,,2_con_circum_image_24.png,24,287.1555561511428,287.406696924346,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,27,13,499,7,,,,2_con_totaldot_image_28.png,28,287.5887142678024,287.8404717583791,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,27,14,500,2,,,,3_con_singledot_image_46.png,46,288.02210205977315,288.27389054930535,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,27,15,501,17,,,,6_con_circum_image_2.png,2,288.4636394841014,288.71503096631494,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,27,16,502,12,,,,1_con_circum_image_63.png,63,288.89719476769676,289.14754484138683,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,27,17,503,14,,,,3_con_circum_image_52.png,52,289.339825151104,289.59009534131036,3.wav,289.68976308288984,1.mp4,289.68976308288984,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,28,0,504,4,,,,5_con_singledot_image_37.png,37,291.591343189741,291.8405972163775,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,28,1,505,6,,,,1_con_totaldot_image_70.png,70,292.03875795153436,292.29079046634723,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,28,2,506,16,,,,5_con_circum_image_70.png,70,292.4724378097802,292.7239813833614,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,28,3,507,12,,,,1_con_circum_image_48.png,48,292.91390740111234,293.16456221636616,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,28,4,508,15,,,,4_con_circum_image_58.png,58,293.34781418470664,293.5975620493875,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,28,5,509,5,,,,6_con_singledot_image_52.png,52,293.78182226778006,294.0308830083697,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,28,6,510,17,,,,6_con_circum_image_15.png,15,294.2147442677291,294.4642657163669,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,28,7,511,14,,,,3_con_circum_image_17.png,17,294.6475226006936,294.89794100831494,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,28,8,512,13,,,,2_con_circum_image_30.png,30,295.08108114274216,295.3315327582997,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,28,9,513,0,,,,1_con_singledot_image_67.png,67,295.51415755969936,295.7647393413237,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,28,10,514,2,,,,3_con_singledot_image_28.png,28,295.948331309692,296.19853459134464,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,28,11,515,9,,,,4_con_totaldot_image_45.png,45,296.3811418507015,296.6319940494024,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,28,12,516,1,,,,2_con_singledot_image_63.png,63,296.81417385078964,297.064339883381,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,28,13,517,10,,,,5_con_totaldot_image_18.png,18,297.256051443133,297.50752917431527,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,28,14,518,11,,,,6_con_totaldot_image_39.png,39,297.6974109841627,297.9484517583507,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,28,15,519,3,,,,4_con_singledot_image_47.png,47,298.1320897676982,298.38145892437313,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,28,16,520,8,,,,3_con_totaldot_image_56.png,56,298.5640704347519,298.81430854938225,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,28,17,521,7,,,,2_con_totaldot_image_21.png,21,298.9973196427803,299.24823500831843,5.wav,299.3488676249981,4.mp4,299.3488676249981,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,29,0,522,10,,,,5_con_totaldot_image_7.png,7,301.2798583987518,301.53163384132785,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,29,1,523,0,,,,1_con_singledot_image_57.png,57,301.72533794314364,301.9810157163185,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,29,2,524,13,,,,2_con_circum_image_11.png,11,302.1647121007321,302.41874963334993,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,29,3,525,16,,,,5_con_circum_image_69.png,69,302.6093469841522,302.8646282163565,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
