20.5758 	EXP 	Sound beep stopped
21.3764 	EXP 	New trial (rep=0, index=1): {'condition': '6_con_rate', 'single_duration': 0.02, 'numerosity': 6}
21.3839 	EXP 	Sound beep started
21.4117 	EXP 	Sound beep stopped
21.5128 	EXP 	Sound beep started
21.5307 	EXP 	Sound beep stopped
21.6318 	EXP 	Sound beep started
21.6618 	EXP 	Sound beep stopped
21.7630 	EXP 	Sound beep started
21.7809 	EXP 	Sound beep stopped
21.8819 	EXP 	Sound beep started
21.8996 	EXP 	Sound beep stopped
22.0007 	EXP 	Sound beep started
22.0285 	EXP 	Sound beep stopped
22.8290 	EXP 	New trial (rep=0, index=2): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
22.8362 	EXP 	Sound beep started
23.0957 	EXP 	Sound beep stopped
23.1973 	EXP 	Sound beep started
23.4629 	EXP 	Sound beep stopped
24.2635 	EXP 	New trial (rep=0, index=3): {'condition': '4_con_duration', 'single_duration': 0.08, 'numerosity': 4}
24.2707 	EXP 	Sound beep started
24.3511 	EXP 	Sound beep stopped
24.4524 	EXP 	Sound beep started
24.5342 	EXP 	Sound beep stopped
24.6356 	EXP 	Sound beep started
24.7173 	EXP 	Sound beep stopped
24.8189 	EXP 	Sound beep started
24.9020 	EXP 	Sound beep stopped
25.7026 	EXP 	New trial (rep=0, index=4): {'condition': '5_con_rate', 'single_duration': 0.02, 'numerosity': 5}
25.7095 	EXP 	Sound beep started
25.7323 	EXP 	Sound beep stopped
25.8335 	EXP 	Sound beep started
25.8508 	EXP 	Sound beep stopped
25.9526 	EXP 	Sound beep started
25.9736 	EXP 	Sound beep stopped
26.0748 	EXP 	Sound beep started
26.0981 	EXP 	Sound beep stopped
26.1993 	EXP 	Sound beep started
26.2293 	EXP 	Sound beep stopped
27.0298 	EXP 	New trial (rep=0, index=5): {'condition': '1_con_rate', 'single_duration': 0.02, 'numerosity': 1}
27.0369 	EXP 	Sound beep started
27.0617 	EXP 	Sound beep stopped
27.8622 	EXP 	New trial (rep=0, index=6): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
27.8700 	EXP 	Sound beep started
27.8955 	EXP 	Sound beep stopped
27.9970 	EXP 	Sound beep started
28.0194 	EXP 	Sound beep stopped
28.8199 	EXP 	New trial (rep=0, index=7): {'condition': '5_con_duration', 'single_duration': 0.044, 'numerosity': 5}
28.8274 	EXP 	Sound beep started
28.8784 	EXP 	Sound beep stopped
28.9797 	EXP 	Sound beep started
29.0286 	EXP 	Sound beep stopped
29.1302 	EXP 	Sound beep started
29.1788 	EXP 	Sound beep stopped
29.2800 	EXP 	Sound beep started
29.3293 	EXP 	Sound beep stopped
29.4303 	EXP 	Sound beep started
29.4791 	EXP 	Sound beep stopped
30.2796 	EXP 	New trial (rep=0, index=8): {'condition': '1_con_duration', 'single_duration': 0.62, 'numerosity': 1}
30.2871 	EXP 	Sound beep started
30.9142 	EXP 	Sound beep stopped
31.7148 	EXP 	New trial (rep=0, index=9): {'condition': '3_con_duration', 'single_duration': 0.14, 'numerosity': 3}
31.7209 	EXP 	Sound beep started
31.8629 	EXP 	Sound beep stopped
31.9640 	EXP 	Sound beep started
32.1128 	EXP 	Sound beep stopped
32.2140 	EXP 	Sound beep started
32.3626 	EXP 	Sound beep stopped
33.1632 	EXP 	New trial (rep=0, index=10): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
33.1705 	EXP 	Sound beep started
33.1950 	EXP 	Sound beep stopped
33.2964 	EXP 	Sound beep started
33.3147 	EXP 	Sound beep stopped
33.4157 	EXP 	Sound beep started
33.4337 	EXP 	Sound beep stopped
34.2343 	EXP 	New trial (rep=0, index=11): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
34.2422 	EXP 	Sound beep started
34.2652 	EXP 	Sound beep stopped
34.3662 	EXP 	Sound beep started
34.3960 	EXP 	Sound beep stopped
34.4971 	EXP 	Sound beep started
34.5150 	EXP 	Sound beep stopped
34.6161 	EXP 	Sound beep started
34.6459 	EXP 	Sound beep stopped
35.7613 	EXP 	Sound audio started
36.4522 	EXP 	Sound audio stopped
37.2654 	EXP 	New trial (rep=1, index=0): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
37.2714 	EXP 	Sound beep started
37.2954 	EXP 	Sound beep stopped
37.3965 	EXP 	Sound beep started
37.4141 	EXP 	Sound beep stopped
37.5156 	EXP 	Sound beep started
37.5463 	EXP 	Sound beep stopped
37.6471 	EXP 	Sound beep started
37.6653 	EXP 	Sound beep stopped
38.4658 	EXP 	New trial (rep=1, index=1): {'condition': '1_con_duration', 'single_duration': 0.62, 'numerosity': 1}
38.4730 	EXP 	Sound beep started
39.0981 	EXP 	Sound beep stopped
39.8988 	EXP 	New trial (rep=1, index=2): {'condition': '3_con_duration', 'single_duration': 0.14, 'numerosity': 3}
39.9048 	EXP 	Sound beep started
40.0466 	EXP 	Sound beep stopped
40.1475 	EXP 	Sound beep started
40.2955 	EXP 	Sound beep stopped
